dataset,noise_rate,seed,rem_thresh,rel_thresh,gain
PubMed,0.2,1,1.0,0.2,0.018000006675720215
PubMed,0.2,1,1.0,0.3,0.018000006675720215
PubMed,0.2,1,1.0,0.4,0.01100003719329834
PubMed,0.2,1,1.0,0.5,0.01100003719329834
PubMed,0.2,1,1.0,0.6,0.0020000338554382324
PubMed,0.2,1,1.0,0.7,0.0020000338554382324
PubMed,0.2,1,1.0,0.8,0.020000040531158447
PubMed,0.2,1,1.0,0.9,0.013000011444091797
PubMed,0.2,1,1.0,1.0,0.018000006675720215
PubMed,0.2,2,0.1,0.0,0.05500000715255737
PubMed,0.2,2,0.1,0.1,0.05200004577636719
PubMed,0.2,2,0.1,0.2,0.05200004577636719
PubMed,0.2,2,0.1,0.3,0.054000020027160645
PubMed,0.2,2,0.1,0.4,0.04300004243850708
PubMed,0.2,2,0.1,0.5,0.04300004243850708
PubMed,0.2,2,0.1,0.6,0.04300004243850708
PubMed,0.2,2,0.1,0.7,0.0350000262260437
PubMed,0.2,2,0.1,0.8,0.046000003814697266
PubMed,0.2,2,0.1,0.9,0.046000003814697266
PubMed,0.2,2,0.1,1.0,0.0350000262260437
PubMed,0.2,2,0.2,0.0,0.057000041007995605
PubMed,0.2,2,0.2,0.1,0.05600005388259888
PubMed,0.2,2,0.2,0.2,0.058000028133392334
PubMed,0.2,2,0.2,0.3,0.06000000238418579
PubMed,0.2,2,0.2,0.4,0.04300004243850708
PubMed,0.2,2,0.2,0.5,0.04300004243850708
PubMed,0.2,2,0.2,0.6,0.04300004243850708
PubMed,0.2,2,0.2,0.7,0.03400003910064697
PubMed,0.2,2,0.2,0.8,0.0480000376701355
PubMed,0.2,2,0.2,0.9,0.0480000376701355
PubMed,0.2,2,0.2,1.0,0.04500001668930054
PubMed,0.2,2,0.3,0.0,0.057000041007995605
PubMed,0.2,2,0.3,0.1,0.06800001859664917
PubMed,0.2,2,0.3,0.2,0.05600005388259888
PubMed,0.2,2,0.3,0.3,0.0700000524520874
PubMed,0.2,2,0.3,0.4,0.053000032901763916
PubMed,0.2,2,0.3,0.5,0.053000032901763916
PubMed,0.2,2,0.3,0.6,0.053000032901763916
PubMed,0.2,2,0.3,0.7,0.054000020027160645
PubMed,0.2,2,0.3,0.8,0.04300004243850708
PubMed,0.2,2,0.3,0.9,0.04300004243850708
PubMed,0.2,2,0.3,1.0,0.06000000238418579
PubMed,0.2,2,0.4,0.0,0.06400001049041748
PubMed,0.2,2,0.4,0.1,0.06400001049041748
PubMed,0.2,2,0.4,0.2,0.058000028133392334
PubMed,0.2,2,0.4,0.3,0.05100005865097046
PubMed,0.2,2,0.4,0.4,0.05600005388259888
PubMed,0.2,2,0.4,0.5,0.05600005388259888
PubMed,0.2,2,0.4,0.6,0.05600005388259888
PubMed,0.2,2,0.4,0.7,0.054000020027160645
PubMed,0.2,2,0.4,0.8,0.03700000047683716
PubMed,0.2,2,0.4,0.9,0.03700000047683716
PubMed,0.2,2,0.4,1.0,0.04700005054473877
PubMed,0.2,2,0.5,0.0,0.06400001049041748
PubMed,0.2,2,0.5,0.1,0.06400001049041748
PubMed,0.2,2,0.5,0.2,0.058000028133392334
PubMed,0.2,2,0.5,0.3,0.05100005865097046
PubMed,0.2,2,0.5,0.4,0.05600005388259888
PubMed,0.2,2,0.5,0.5,0.05600005388259888
PubMed,0.2,2,0.5,0.6,0.05600005388259888
PubMed,0.2,2,0.5,0.7,0.054000020027160645
PubMed,0.2,2,0.5,0.8,0.03700000047683716
PubMed,0.2,2,0.5,0.9,0.03700000047683716
PubMed,0.2,2,0.5,1.0,0.04700005054473877
PubMed,0.2,2,0.6,0.0,0.06400001049041748
PubMed,0.2,2,0.6,0.1,0.06400001049041748
PubMed,0.2,2,0.6,0.2,0.058000028133392334
PubMed,0.2,2,0.6,0.3,0.05100005865097046
PubMed,0.2,2,0.6,0.4,0.05600005388259888
PubMed,0.2,2,0.6,0.5,0.05600005388259888
PubMed,0.2,2,0.6,0.6,0.05600005388259888
PubMed,0.2,2,0.6,0.7,0.054000020027160645
PubMed,0.2,2,0.6,0.8,0.03700000047683716
PubMed,0.2,2,0.6,0.9,0.03700000047683716
PubMed,0.2,2,0.6,1.0,0.04700005054473877
PubMed,0.2,2,0.7,0.0,0.06400001049041748
PubMed,0.2,2,0.7,0.1,0.06400001049041748
PubMed,0.2,2,0.7,0.2,0.058000028133392334
PubMed,0.2,2,0.7,0.3,0.05100005865097046
PubMed,0.2,2,0.7,0.4,0.05600005388259888
PubMed,0.2,2,0.7,0.5,0.05600005388259888
PubMed,0.2,2,0.7,0.6,0.05600005388259888
PubMed,0.2,2,0.7,0.7,0.054000020027160645
PubMed,0.2,2,0.7,0.8,0.03700000047683716
PubMed,0.2,2,0.7,0.9,0.03700000047683716
PubMed,0.2,2,0.7,1.0,0.04700005054473877
PubMed,0.2,2,0.8,0.0,0.06400001049041748
PubMed,0.2,2,0.8,0.1,0.06400001049041748
PubMed,0.2,2,0.8,0.2,0.058000028133392334
PubMed,0.2,2,0.8,0.3,0.05100005865097046
PubMed,0.2,2,0.8,0.4,0.05600005388259888
PubMed,0.2,2,0.8,0.5,0.05600005388259888
PubMed,0.2,2,0.8,0.6,0.05600005388259888
PubMed,0.2,2,0.8,0.7,0.054000020027160645
PubMed,0.2,2,0.8,0.8,0.03700000047683716
PubMed,0.2,2,0.8,0.9,0.03700000047683716
PubMed,0.2,2,0.8,1.0,0.04700005054473877
PubMed,0.2,2,0.9,0.0,0.06400001049041748
PubMed,0.2,2,0.9,0.1,0.06400001049041748
PubMed,0.2,2,0.9,0.2,0.058000028133392334
PubMed,0.2,2,0.9,0.3,0.05100005865097046
PubMed,0.2,2,0.9,0.4,0.05600005388259888
PubMed,0.2,2,0.9,0.5,0.05600005388259888
PubMed,0.2,2,0.9,0.6,0.05600005388259888
PubMed,0.2,2,0.9,0.7,0.054000020027160645
PubMed,0.2,2,0.9,0.8,0.03700000047683716
PubMed,0.2,2,0.9,0.9,0.03700000047683716
PubMed,0.2,2,0.9,1.0,0.04700005054473877
PubMed,0.2,2,1.0,0.0,0.06400001049041748
PubMed,0.2,2,1.0,0.1,0.06400001049041748
PubMed,0.2,2,1.0,0.2,0.058000028133392334
PubMed,0.2,2,1.0,0.3,0.05100005865097046
PubMed,0.2,2,1.0,0.4,0.05600005388259888
PubMed,0.2,2,1.0,0.5,0.05600005388259888
PubMed,0.2,2,1.0,0.6,0.05600005388259888
PubMed,0.2,2,1.0,0.7,0.054000020027160645
PubMed,0.2,2,1.0,0.8,0.03700000047683716
PubMed,0.2,2,1.0,0.9,0.03700000047683716
PubMed,0.2,2,1.0,1.0,0.04700005054473877
PubMed,0.2,3,0.1,0.0,0.018999993801116943
PubMed,0.2,3,0.1,0.1,0.018999993801116943
PubMed,0.2,3,0.1,0.2,0.018999993801116943
PubMed,0.2,3,0.1,0.3,0.018999993801116943
PubMed,0.2,3,0.1,0.4,0.018999993801116943
PubMed,0.2,3,0.1,0.5,0.020000040531158447
PubMed,0.2,3,0.1,0.6,0.025000035762786865
PubMed,0.2,3,0.1,0.7,0.023000001907348633
PubMed,0.2,3,0.1,0.8,0.013999998569488525
PubMed,0.2,3,0.1,0.9,0.013999998569488525
PubMed,0.2,3,0.1,1.0,0.013000011444091797
PubMed,0.2,3,0.2,0.0,0.016000032424926758
PubMed,0.2,3,0.2,0.1,0.013999998569488525
PubMed,0.2,3,0.2,0.2,0.022000014781951904
PubMed,0.2,3,0.2,0.3,0.022000014781951904
PubMed,0.2,3,0.2,0.4,0.022000014781951904
PubMed,0.2,3,0.2,0.5,0.02399998903274536
PubMed,0.2,3,0.2,0.6,0.029000043869018555
PubMed,0.2,3,0.2,0.7,0.02399998903274536
PubMed,0.2,3,0.2,0.8,0.016000032424926758
PubMed,0.2,3,0.2,0.9,0.016000032424926758
PubMed,0.2,3,0.2,1.0,0.01500004529953003
PubMed,0.2,3,0.3,0.0,0.016000032424926758
PubMed,0.2,3,0.3,0.1,0.013999998569488525
PubMed,0.2,3,0.3,0.2,0.022000014781951904
PubMed,0.2,3,0.3,0.3,0.022000014781951904
PubMed,0.2,3,0.3,0.4,0.022000014781951904
PubMed,0.2,3,0.3,0.5,0.02399998903274536
PubMed,0.2,3,0.3,0.6,0.029000043869018555
PubMed,0.2,3,0.3,0.7,0.02399998903274536
PubMed,0.2,3,0.3,0.8,0.016000032424926758
PubMed,0.2,3,0.3,0.9,0.016000032424926758
PubMed,0.2,3,0.3,1.0,0.01500004529953003
PubMed,0.2,3,0.4,0.0,0.016000032424926758
PubMed,0.2,3,0.4,0.1,0.013999998569488525
PubMed,0.2,3,0.4,0.2,0.022000014781951904
PubMed,0.2,3,0.4,0.3,0.022000014781951904
PubMed,0.2,3,0.4,0.4,0.022000014781951904
PubMed,0.2,3,0.4,0.5,0.02399998903274536
PubMed,0.2,3,0.4,0.6,0.029000043869018555
PubMed,0.2,3,0.4,0.7,0.02399998903274536
PubMed,0.2,3,0.4,0.8,0.016000032424926758
PubMed,0.2,3,0.4,0.9,0.016000032424926758
PubMed,0.2,3,0.4,1.0,0.01500004529953003
PubMed,0.2,3,0.5,0.0,0.016000032424926758
PubMed,0.2,3,0.5,0.1,0.013999998569488525
PubMed,0.2,3,0.5,0.2,0.022000014781951904
PubMed,0.2,3,0.5,0.3,0.022000014781951904
PubMed,0.2,3,0.5,0.4,0.022000014781951904
PubMed,0.2,3,0.5,0.5,0.02399998903274536
PubMed,0.2,3,0.5,0.6,0.029000043869018555
PubMed,0.2,3,0.5,0.7,0.02399998903274536
PubMed,0.2,3,0.5,0.8,0.016000032424926758
PubMed,0.2,3,0.5,0.9,0.016000032424926758
PubMed,0.2,3,0.5,1.0,0.01500004529953003
PubMed,0.2,3,0.6,0.0,0.016000032424926758
PubMed,0.2,3,0.6,0.1,0.013999998569488525
PubMed,0.2,3,0.6,0.2,0.022000014781951904
PubMed,0.2,3,0.6,0.3,0.022000014781951904
PubMed,0.2,3,0.6,0.4,0.022000014781951904
PubMed,0.2,3,0.6,0.5,0.02399998903274536
PubMed,0.2,3,0.6,0.6,0.029000043869018555
PubMed,0.2,3,0.6,0.7,0.02399998903274536
PubMed,0.2,3,0.6,0.8,0.016000032424926758
PubMed,0.2,3,0.6,0.9,0.016000032424926758
PubMed,0.2,3,0.6,1.0,0.01500004529953003
PubMed,0.2,3,0.7,0.0,0.016000032424926758
PubMed,0.2,3,0.7,0.1,0.013999998569488525
PubMed,0.2,3,0.7,0.2,0.022000014781951904
PubMed,0.2,3,0.7,0.3,0.022000014781951904
PubMed,0.2,3,0.7,0.4,0.022000014781951904
PubMed,0.2,3,0.7,0.5,0.02399998903274536
PubMed,0.2,3,0.7,0.6,0.029000043869018555
PubMed,0.2,3,0.7,0.7,0.02399998903274536
PubMed,0.2,3,0.7,0.8,0.016000032424926758
PubMed,0.2,3,0.7,0.9,0.016000032424926758
PubMed,0.2,3,0.7,1.0,0.01500004529953003
PubMed,0.2,3,0.8,0.0,0.016000032424926758
PubMed,0.2,3,0.8,0.1,0.013999998569488525
PubMed,0.2,3,0.8,0.2,0.022000014781951904
PubMed,0.2,3,0.8,0.3,0.022000014781951904
PubMed,0.2,3,0.8,0.4,0.022000014781951904
PubMed,0.2,3,0.8,0.5,0.02399998903274536
PubMed,0.2,3,0.8,0.6,0.029000043869018555
PubMed,0.2,3,0.8,0.7,0.02399998903274536
PubMed,0.2,3,0.8,0.8,0.016000032424926758
PubMed,0.2,3,0.8,0.9,0.016000032424926758
PubMed,0.2,3,0.8,1.0,0.01500004529953003
PubMed,0.2,3,0.9,0.0,0.016000032424926758
PubMed,0.2,3,0.9,0.1,0.013999998569488525
PubMed,0.2,3,0.9,0.2,0.022000014781951904
PubMed,0.2,3,0.9,0.3,0.022000014781951904
PubMed,0.2,3,0.9,0.4,0.022000014781951904
PubMed,0.2,3,0.9,0.5,0.02399998903274536
PubMed,0.2,3,0.9,0.6,0.029000043869018555
PubMed,0.2,3,0.9,0.7,0.02399998903274536
PubMed,0.2,3,0.9,0.8,0.016000032424926758
PubMed,0.2,3,0.9,0.9,0.016000032424926758
PubMed,0.2,3,0.9,1.0,0.01500004529953003
PubMed,0.2,3,1.0,0.0,0.016000032424926758
PubMed,0.2,3,1.0,0.1,0.013999998569488525
PubMed,0.2,3,1.0,0.2,0.022000014781951904
PubMed,0.2,3,1.0,0.3,0.022000014781951904
PubMed,0.2,3,1.0,0.4,0.022000014781951904
PubMed,0.2,3,1.0,0.5,0.02399998903274536
PubMed,0.2,3,1.0,0.6,0.029000043869018555
PubMed,0.2,3,1.0,0.7,0.02399998903274536
PubMed,0.2,3,1.0,0.8,0.016000032424926758
PubMed,0.2,3,1.0,0.9,0.016000032424926758
PubMed,0.2,3,1.0,1.0,0.01500004529953003
PubMed,0.2,4,0.1,0.0,0.07300001382827759
PubMed,0.2,4,0.1,0.1,0.07300001382827759
PubMed,0.2,4,0.1,0.2,0.07599997520446777
PubMed,0.2,4,0.1,0.3,0.07499998807907104
PubMed,0.2,4,0.1,0.4,0.07499998807907104
PubMed,0.2,4,0.1,0.5,0.07499998807907104
PubMed,0.2,4,0.1,0.6,0.07999998331069946
PubMed,0.2,4,0.1,0.7,0.07499998807907104
PubMed,0.2,4,0.1,0.8,0.07499998807907104
PubMed,0.2,4,0.1,0.9,0.07499998807907104
PubMed,0.2,4,0.1,1.0,0.07499998807907104
PubMed,0.2,4,0.2,0.0,0.07400000095367432
PubMed,0.2,4,0.2,0.1,0.07400000095367432
PubMed,0.2,4,0.2,0.2,0.07700002193450928
PubMed,0.2,4,0.2,0.3,0.0690000057220459
PubMed,0.2,4,0.2,0.4,0.0690000057220459
PubMed,0.2,4,0.2,0.5,0.0690000057220459
PubMed,0.2,4,0.2,0.6,0.078000009059906
PubMed,0.2,4,0.2,0.7,0.08600002527236938
PubMed,0.2,4,0.2,0.8,0.08600002527236938
PubMed,0.2,4,0.2,0.9,0.08600002527236938
PubMed,0.2,4,0.2,1.0,0.08600002527236938
PubMed,0.2,4,0.3,0.0,0.07400000095367432
PubMed,0.2,4,0.3,0.1,0.07400000095367432
PubMed,0.2,4,0.3,0.2,0.07700002193450928
PubMed,0.2,4,0.3,0.3,0.0690000057220459
PubMed,0.2,4,0.3,0.4,0.0690000057220459
PubMed,0.2,4,0.3,0.5,0.0690000057220459
PubMed,0.2,4,0.3,0.6,0.078000009059906
PubMed,0.2,4,0.3,0.7,0.08600002527236938
PubMed,0.2,4,0.3,0.8,0.08600002527236938
PubMed,0.2,4,0.3,0.9,0.08600002527236938
PubMed,0.2,4,0.3,1.0,0.08600002527236938
PubMed,0.2,4,0.4,0.0,0.07400000095367432
PubMed,0.2,4,0.4,0.1,0.07400000095367432
PubMed,0.2,4,0.4,0.2,0.07700002193450928
PubMed,0.2,4,0.4,0.3,0.0690000057220459
PubMed,0.2,4,0.4,0.4,0.0690000057220459
PubMed,0.2,4,0.4,0.5,0.0690000057220459
PubMed,0.2,4,0.4,0.6,0.078000009059906
PubMed,0.2,4,0.4,0.7,0.08600002527236938
PubMed,0.2,4,0.4,0.8,0.08600002527236938
PubMed,0.2,4,0.4,0.9,0.08600002527236938
PubMed,0.2,4,0.4,1.0,0.08600002527236938
PubMed,0.2,4,0.5,0.0,0.07400000095367432
PubMed,0.2,4,0.5,0.1,0.07400000095367432
PubMed,0.2,4,0.5,0.2,0.07700002193450928
PubMed,0.2,4,0.5,0.3,0.0690000057220459
PubMed,0.2,4,0.5,0.4,0.0690000057220459
PubMed,0.2,4,0.5,0.5,0.0690000057220459
PubMed,0.2,4,0.5,0.6,0.078000009059906
PubMed,0.2,4,0.5,0.7,0.08600002527236938
PubMed,0.2,4,0.5,0.8,0.08600002527236938
PubMed,0.2,4,0.5,0.9,0.08600002527236938
PubMed,0.2,4,0.5,1.0,0.08600002527236938
PubMed,0.2,4,0.6,0.0,0.07400000095367432
PubMed,0.2,4,0.6,0.1,0.07400000095367432
PubMed,0.2,4,0.6,0.2,0.07700002193450928
PubMed,0.2,4,0.6,0.3,0.0690000057220459
PubMed,0.2,4,0.6,0.4,0.0690000057220459
PubMed,0.2,4,0.6,0.5,0.0690000057220459
PubMed,0.2,4,0.6,0.6,0.078000009059906
PubMed,0.2,4,0.6,0.7,0.08600002527236938
PubMed,0.2,4,0.6,0.8,0.08600002527236938
PubMed,0.2,4,0.6,0.9,0.08600002527236938
PubMed,0.2,4,0.6,1.0,0.08600002527236938
PubMed,0.2,4,0.7,0.0,0.07400000095367432
PubMed,0.2,4,0.7,0.1,0.07400000095367432
PubMed,0.2,4,0.7,0.2,0.07700002193450928
PubMed,0.2,4,0.7,0.3,0.0690000057220459
PubMed,0.2,4,0.7,0.4,0.0690000057220459
PubMed,0.2,4,0.7,0.5,0.0690000057220459
PubMed,0.2,4,0.7,0.6,0.078000009059906
PubMed,0.2,4,0.7,0.7,0.08600002527236938
PubMed,0.2,4,0.7,0.8,0.08600002527236938
PubMed,0.2,4,0.7,0.9,0.08600002527236938
PubMed,0.2,4,0.7,1.0,0.08600002527236938
PubMed,0.2,4,0.8,0.0,0.07400000095367432
PubMed,0.2,4,0.8,0.1,0.07400000095367432
PubMed,0.2,4,0.8,0.2,0.07700002193450928
PubMed,0.2,4,0.8,0.3,0.0690000057220459
PubMed,0.2,4,0.8,0.4,0.0690000057220459
PubMed,0.2,4,0.8,0.5,0.0690000057220459
PubMed,0.2,4,0.8,0.6,0.078000009059906
PubMed,0.2,4,0.8,0.7,0.08600002527236938
PubMed,0.2,4,0.8,0.8,0.08600002527236938
PubMed,0.2,4,0.8,0.9,0.08600002527236938
PubMed,0.2,4,0.8,1.0,0.08600002527236938
PubMed,0.2,4,0.9,0.0,0.07400000095367432
PubMed,0.2,4,0.9,0.1,0.07400000095367432
PubMed,0.2,4,0.9,0.2,0.07700002193450928
PubMed,0.2,4,0.9,0.3,0.0690000057220459
PubMed,0.2,4,0.9,0.4,0.0690000057220459
PubMed,0.2,4,0.9,0.5,0.0690000057220459
PubMed,0.2,4,0.9,0.6,0.078000009059906
PubMed,0.2,4,0.9,0.7,0.08600002527236938
PubMed,0.2,4,0.9,0.8,0.08600002527236938
PubMed,0.2,4,0.9,0.9,0.08600002527236938
PubMed,0.2,4,0.9,1.0,0.08600002527236938
PubMed,0.2,4,1.0,0.0,0.07400000095367432
PubMed,0.2,4,1.0,0.1,0.07400000095367432
PubMed,0.2,4,1.0,0.2,0.07700002193450928
PubMed,0.2,4,1.0,0.3,0.0690000057220459
PubMed,0.2,4,1.0,0.4,0.0690000057220459
PubMed,0.2,4,1.0,0.5,0.0690000057220459
PubMed,0.2,4,1.0,0.6,0.078000009059906
PubMed,0.2,4,1.0,0.7,0.08600002527236938
PubMed,0.2,4,1.0,0.8,0.08600002527236938
PubMed,0.2,4,1.0,0.9,0.08600002527236938
PubMed,0.2,4,1.0,1.0,0.08600002527236938
PubMed,0.2,5,0.1,0.0,0.013000011444091797
PubMed,0.2,5,0.1,0.1,0.010999977588653564
PubMed,0.2,5,0.1,0.2,0.014999985694885254
PubMed,0.2,5,0.1,0.3,0.0059999823570251465
PubMed,0.2,5,0.1,0.4,0.003000020980834961
PubMed,0.2,5,0.1,0.5,0.003000020980834961
PubMed,0.2,5,0.1,0.6,0.0009999871253967285
PubMed,0.2,5,0.1,0.7,0.0009999871253967285
PubMed,0.2,5,0.1,0.8,0.001999974250793457
PubMed,0.2,5,0.1,0.9,-0.0009999871253967285
PubMed,0.2,5,0.1,1.0,-0.0040000081062316895
PubMed,0.2,5,0.2,0.0,0.009999990463256836
PubMed,0.2,5,0.2,0.1,0.003000020980834961
PubMed,0.2,5,0.2,0.2,0.009000003337860107
PubMed,0.2,5,0.2,0.3,0.001999974250793457
PubMed,0.2,5,0.2,0.4,0.001999974250793457
PubMed,0.2,5,0.2,0.5,0.001999974250793457
PubMed,0.2,5,0.2,0.6,0.001999974250793457
PubMed,0.2,5,0.2,0.7,0.001999974250793457
PubMed,0.2,5,0.2,0.8,0.0009999871253967285
PubMed,0.2,5,0.2,0.9,0.004999995231628418
PubMed,0.2,5,0.2,1.0,0.001999974250793457
PubMed,0.2,5,0.3,0.0,0.009999990463256836
PubMed,0.2,5,0.3,0.1,0.003000020980834961
PubMed,0.2,5,0.3,0.2,0.009000003337860107
PubMed,0.2,5,0.3,0.3,0.001999974250793457
PubMed,0.2,5,0.3,0.4,0.001999974250793457
PubMed,0.2,5,0.3,0.5,0.001999974250793457
PubMed,0.2,5,0.3,0.6,0.001999974250793457
PubMed,0.2,5,0.3,0.7,0.001999974250793457
PubMed,0.2,5,0.3,0.8,0.0009999871253967285
PubMed,0.2,5,0.3,0.9,0.004999995231628418
PubMed,0.2,5,0.3,1.0,0.001999974250793457
PubMed,0.2,5,0.4,0.0,0.009999990463256836
PubMed,0.2,5,0.4,0.1,0.003000020980834961
PubMed,0.2,5,0.4,0.2,0.009000003337860107
PubMed,0.2,5,0.4,0.3,0.001999974250793457
PubMed,0.2,5,0.4,0.4,0.001999974250793457
PubMed,0.2,5,0.4,0.5,0.001999974250793457
PubMed,0.2,5,0.4,0.6,0.001999974250793457
PubMed,0.2,5,0.4,0.7,0.001999974250793457
PubMed,0.2,5,0.4,0.8,0.0009999871253967285
PubMed,0.2,5,0.4,0.9,0.004999995231628418
PubMed,0.2,5,0.4,1.0,0.001999974250793457
PubMed,0.2,5,0.5,0.0,0.009999990463256836
PubMed,0.2,5,0.5,0.1,0.003000020980834961
PubMed,0.2,5,0.5,0.2,0.009000003337860107
PubMed,0.2,5,0.5,0.3,0.001999974250793457
PubMed,0.2,5,0.5,0.4,0.001999974250793457
PubMed,0.2,5,0.5,0.5,0.001999974250793457
PubMed,0.2,5,0.5,0.6,0.001999974250793457
PubMed,0.2,5,0.5,0.7,0.001999974250793457
PubMed,0.2,5,0.5,0.8,0.0009999871253967285
PubMed,0.2,5,0.5,0.9,0.004999995231628418
PubMed,0.2,5,0.5,1.0,0.001999974250793457
PubMed,0.2,5,0.6,0.0,0.009999990463256836
PubMed,0.2,5,0.6,0.1,0.003000020980834961
PubMed,0.2,5,0.6,0.2,0.009000003337860107
PubMed,0.2,5,0.6,0.3,0.001999974250793457
PubMed,0.2,5,0.6,0.4,0.001999974250793457
PubMed,0.2,5,0.6,0.5,0.001999974250793457
PubMed,0.2,5,0.6,0.6,0.001999974250793457
PubMed,0.2,5,0.6,0.7,0.001999974250793457
PubMed,0.2,5,0.6,0.8,0.0009999871253967285
PubMed,0.2,5,0.6,0.9,0.004999995231628418
PubMed,0.2,5,0.6,1.0,0.001999974250793457
PubMed,0.2,5,0.7,0.0,0.009999990463256836
PubMed,0.2,5,0.7,0.1,0.003000020980834961
PubMed,0.2,5,0.7,0.2,0.009000003337860107
PubMed,0.2,5,0.7,0.3,0.001999974250793457
PubMed,0.2,5,0.7,0.4,0.001999974250793457
PubMed,0.2,5,0.7,0.5,0.001999974250793457
PubMed,0.2,5,0.7,0.6,0.001999974250793457
PubMed,0.2,5,0.7,0.7,0.001999974250793457
PubMed,0.2,5,0.7,0.8,0.0009999871253967285
PubMed,0.2,5,0.7,0.9,0.004999995231628418
PubMed,0.2,5,0.7,1.0,0.001999974250793457
PubMed,0.2,5,0.8,0.0,0.009999990463256836
PubMed,0.2,5,0.8,0.1,0.003000020980834961
PubMed,0.2,5,0.8,0.2,0.009000003337860107
PubMed,0.2,5,0.8,0.3,0.001999974250793457
PubMed,0.2,5,0.8,0.4,0.001999974250793457
PubMed,0.2,5,0.8,0.5,0.001999974250793457
PubMed,0.2,5,0.8,0.6,0.001999974250793457
PubMed,0.2,5,0.8,0.7,0.001999974250793457
PubMed,0.2,5,0.8,0.8,0.0009999871253967285
PubMed,0.2,5,0.8,0.9,0.004999995231628418
PubMed,0.2,5,0.8,1.0,0.001999974250793457
PubMed,0.2,5,0.9,0.0,0.009999990463256836
PubMed,0.2,5,0.9,0.1,0.003000020980834961
PubMed,0.2,5,0.9,0.2,0.009000003337860107
PubMed,0.2,5,0.9,0.3,0.001999974250793457
PubMed,0.2,5,0.9,0.4,0.001999974250793457
PubMed,0.2,5,0.9,0.5,0.001999974250793457
PubMed,0.2,5,0.9,0.6,0.001999974250793457
PubMed,0.2,5,0.9,0.7,0.001999974250793457
PubMed,0.2,5,0.9,0.8,0.0009999871253967285
PubMed,0.2,5,0.9,0.9,0.004999995231628418
PubMed,0.2,5,0.9,1.0,0.001999974250793457
PubMed,0.2,5,1.0,0.0,0.009999990463256836
PubMed,0.2,5,1.0,0.1,0.003000020980834961
PubMed,0.2,5,1.0,0.2,0.009000003337860107
PubMed,0.2,5,1.0,0.3,0.001999974250793457
PubMed,0.2,5,1.0,0.4,0.001999974250793457
PubMed,0.2,5,1.0,0.5,0.001999974250793457
PubMed,0.2,5,1.0,0.6,0.001999974250793457
PubMed,0.2,5,1.0,0.7,0.001999974250793457
PubMed,0.2,5,1.0,0.8,0.0009999871253967285
PubMed,0.2,5,1.0,0.9,0.004999995231628418
PubMed,0.2,5,1.0,1.0,0.001999974250793457
PubMed,0.2,6,0.1,0.0,-0.03100001811981201
PubMed,0.2,6,0.1,0.1,-0.0350000262260437
PubMed,0.2,6,0.1,0.2,-0.0339999794960022
PubMed,0.2,6,0.1,0.3,-0.0339999794960022
PubMed,0.2,6,0.1,0.4,-0.018000006675720215
PubMed,0.2,6,0.1,0.5,-0.013000011444091797
PubMed,0.2,6,0.1,0.6,-0.026000022888183594
PubMed,0.2,6,0.1,0.7,-0.015999972820281982
PubMed,0.2,6,0.1,0.8,-0.015999972820281982
PubMed,0.2,6,0.1,0.9,-0.015999972820281982
PubMed,0.2,6,0.1,1.0,-0.015999972820281982
PubMed,0.2,6,0.2,0.0,-0.03100001811981201
PubMed,0.2,6,0.2,0.1,-0.0350000262260437
PubMed,0.2,6,0.2,0.2,-0.0339999794960022
PubMed,0.2,6,0.2,0.3,-0.0339999794960022
PubMed,0.2,6,0.2,0.4,-0.018000006675720215
PubMed,0.2,6,0.2,0.5,-0.013000011444091797
PubMed,0.2,6,0.2,0.6,-0.026000022888183594
PubMed,0.2,6,0.2,0.7,-0.015999972820281982
PubMed,0.2,6,0.2,0.8,-0.015999972820281982
PubMed,0.2,6,0.2,0.9,-0.015999972820281982
PubMed,0.2,6,0.2,1.0,-0.015999972820281982
PubMed,0.2,6,0.3,0.0,-0.03100001811981201
PubMed,0.2,6,0.3,0.1,-0.0350000262260437
PubMed,0.2,6,0.3,0.2,-0.0339999794960022
PubMed,0.2,6,0.3,0.3,-0.0339999794960022
PubMed,0.2,6,0.3,0.4,-0.018000006675720215
PubMed,0.2,6,0.3,0.5,-0.013000011444091797
PubMed,0.2,6,0.3,0.6,-0.026000022888183594
PubMed,0.2,6,0.3,0.7,-0.015999972820281982
PubMed,0.2,6,0.3,0.8,-0.015999972820281982
PubMed,0.2,6,0.3,0.9,-0.015999972820281982
PubMed,0.2,6,0.3,1.0,-0.015999972820281982
PubMed,0.2,6,0.4,0.0,-0.03100001811981201
PubMed,0.2,6,0.4,0.1,-0.0350000262260437
PubMed,0.2,6,0.4,0.2,-0.0339999794960022
PubMed,0.2,6,0.4,0.3,-0.0339999794960022
PubMed,0.2,6,0.4,0.4,-0.018000006675720215
PubMed,0.2,6,0.4,0.5,-0.013000011444091797
PubMed,0.2,6,0.4,0.6,-0.026000022888183594
PubMed,0.2,6,0.4,0.7,-0.015999972820281982
PubMed,0.2,6,0.4,0.8,-0.015999972820281982
PubMed,0.2,6,0.4,0.9,-0.015999972820281982
PubMed,0.2,6,0.4,1.0,-0.015999972820281982
PubMed,0.2,6,0.5,0.0,-0.03100001811981201
PubMed,0.2,6,0.5,0.1,-0.0350000262260437
PubMed,0.2,6,0.5,0.2,-0.0339999794960022
