dataset,noise_rate,seed,strategy,k,gain
CiteSeer,0.2,8,d,75,-0.44700004160404205
CiteSeer,0.2,8,d,100,-0.44700004160404205
CiteSeer,0.2,8,p,2,-0.16700002551078796
CiteSeer,0.2,8,p,5,-0.4480000436306
CiteSeer,0.2,8,p,10,-0.6070000529289246
CiteSeer,0.2,8,p,15,-0.44700004160404205
CiteSeer,0.2,8,p,20,-0.44700004160404205
CiteSeer,0.2,8,p,30,-0.6070000529289246
CiteSeer,0.2,8,p,50,-0.44700004160404205
CiteSeer,0.2,8,p,75,-0.44700004160404205
CiteSeer,0.2,8,p,100,-0.44700004160404205
CiteSeer,0.2,8,u,0,-0.020000040531158447
CiteSeer,0.2,9,s,2,0.02599996328353882
CiteSeer,0.2,9,s,5,0.039999961853027344
CiteSeer,0.2,9,s,10,0.07899999618530273
CiteSeer,0.2,9,s,15,0.04399996995925903
CiteSeer,0.2,9,s,20,0.0899999737739563
CiteSeer,0.2,9,s,30,0.02499997615814209
CiteSeer,0.2,9,s,50,0.04500001668930054
CiteSeer,0.2,9,s,75,0.0059999823570251465
CiteSeer,0.2,9,s,100,0.006999969482421875
CiteSeer,0.2,9,d,2,-0.5060000345110893
CiteSeer,0.2,9,d,5,-0.5080000311136246
CiteSeer,0.2,9,d,10,-0.5080000311136246
CiteSeer,0.2,9,d,15,-0.5080000311136246
CiteSeer,0.2,9,d,20,-0.5080000311136246
CiteSeer,0.2,9,d,30,-0.5080000311136246
CiteSeer,0.2,9,d,50,-0.5080000311136246
CiteSeer,0.2,9,d,75,-0.5080000311136246
CiteSeer,0.2,9,d,100,-0.5080000311136246
CiteSeer,0.2,9,p,2,-0.44200003147125244
CiteSeer,0.2,9,p,5,-0.5080000311136246
CiteSeer,0.2,9,p,10,-0.5080000311136246
CiteSeer,0.2,9,p,15,-0.5080000311136246
CiteSeer,0.2,9,p,20,-0.5080000311136246
CiteSeer,0.2,9,p,30,-0.5080000311136246
CiteSeer,0.2,9,p,50,-0.5080000311136246
CiteSeer,0.2,9,p,75,-0.5080000311136246
CiteSeer,0.2,9,p,100,-0.5080000311136246
CiteSeer,0.2,9,u,0,0.06699997186660767
CiteSeer,0.3,0,s,2,0.009000003337860107
CiteSeer,0.3,0,s,5,0.05199998617172241
CiteSeer,0.3,0,s,10,0.018000006675720215
CiteSeer,0.3,0,s,15,0.04000002145767212
CiteSeer,0.3,0,s,20,0.042999982833862305
CiteSeer,0.3,0,s,30,0.009999990463256836
CiteSeer,0.3,0,s,50,0.10900002717971802
CiteSeer,0.3,0,s,75,0.12300002574920654
CiteSeer,0.3,0,s,100,0.08499997854232788
CiteSeer,0.3,0,d,2,-0.19500002264976501
CiteSeer,0.3,0,d,5,-0.25300002098083496
CiteSeer,0.3,0,d,10,-0.2990000247955322
CiteSeer,0.3,0,d,15,-0.5300000309944153
CiteSeer,0.3,0,d,20,-0.2990000247955322
CiteSeer,0.3,0,d,30,-0.2990000247955322
CiteSeer,0.3,0,d,50,-0.2990000247955322
CiteSeer,0.3,0,d,75,-0.2990000247955322
CiteSeer,0.3,0,d,100,-0.2990000247955322
CiteSeer,0.3,0,p,2,-0.156000018119812
CiteSeer,0.3,0,p,5,-0.2970000207424164
CiteSeer,0.3,0,p,10,-0.5300000309944153
CiteSeer,0.3,0,p,15,-0.2990000247955322
CiteSeer,0.3,0,p,20,-0.5300000309944153
CiteSeer,0.3,0,p,30,-0.2990000247955322
CiteSeer,0.3,0,p,50,-0.2990000247955322
CiteSeer,0.3,0,p,75,-0.2990000247955322
CiteSeer,0.3,0,p,100,-0.2990000247955322
CiteSeer,0.3,0,u,0,0.10699999332427979
CiteSeer,0.3,1,s,2,0.08799999952316284
CiteSeer,0.3,1,s,5,0.07300001382827759
CiteSeer,0.3,1,s,10,0.10100001096725464
CiteSeer,0.3,1,s,15,0.02599996328353882
CiteSeer,0.3,1,s,20,0.12999999523162842
CiteSeer,0.3,1,s,30,0.09299999475479126
CiteSeer,0.3,1,s,50,0.07499998807907104
CiteSeer,0.3,1,s,75,0.018999993801116943
CiteSeer,0.3,1,s,100,-0.10600000619888306
CiteSeer,0.3,1,d,2,-0.27800002694129944
CiteSeer,0.3,1,d,5,-0.36000002920627594
CiteSeer,0.3,1,d,10,-0.36000002920627594
CiteSeer,0.3,1,d,15,-0.36000002920627594
CiteSeer,0.3,1,d,20,-0.36000002920627594
CiteSeer,0.3,1,d,30,-0.36000002920627594
CiteSeer,0.3,1,d,50,-0.36000002920627594
CiteSeer,0.3,1,d,75,-0.36000002920627594
CiteSeer,0.3,1,d,100,-0.36000002920627594
CiteSeer,0.3,1,p,2,-0.33000002801418304
CiteSeer,0.3,1,p,5,-0.36000002920627594
CiteSeer,0.3,1,p,10,-0.36000002920627594
CiteSeer,0.3,1,p,15,-0.36000002920627594
CiteSeer,0.3,1,p,20,-0.36000002920627594
CiteSeer,0.3,1,p,30,-0.36000002920627594
CiteSeer,0.3,1,p,50,-0.36000002920627594
CiteSeer,0.3,1,p,75,-0.36000002920627594
CiteSeer,0.3,1,p,100,-0.36000002920627594
CiteSeer,0.3,1,u,0,0.1029999852180481
CiteSeer,0.3,2,s,2,-0.05500003695487976
CiteSeer,0.3,2,s,5,-0.013999998569488525
CiteSeer,0.3,2,s,10,0.04899996519088745
CiteSeer,0.3,2,s,15,-0.024000048637390137
CiteSeer,0.3,2,s,20,0.02199995517730713
CiteSeer,0.3,2,s,30,0.03700000047683716
CiteSeer,0.3,2,s,50,-0.046000003814697266
CiteSeer,0.3,2,s,75,-0.03900003433227539
CiteSeer,0.3,2,s,100,-0.06000003218650818
CiteSeer,0.3,2,d,2,-0.3150000274181366
CiteSeer,0.3,2,d,5,-0.3200000375509262
CiteSeer,0.3,2,d,10,-0.32100003957748413
CiteSeer,0.3,2,d,15,-0.32100003957748413
CiteSeer,0.3,2,d,20,-0.32100003957748413
CiteSeer,0.3,2,d,30,-0.32100003957748413
CiteSeer,0.3,2,d,50,-0.32100003957748413
CiteSeer,0.3,2,d,75,-0.32100003957748413
CiteSeer,0.3,2,d,100,-0.32100003957748413
CiteSeer,0.3,2,p,2,-0.26900002360343933
CiteSeer,0.3,2,p,5,-0.32100003957748413
CiteSeer,0.3,2,p,10,-0.32100003957748413
CiteSeer,0.3,2,p,15,-0.32100003957748413
CiteSeer,0.3,2,p,20,-0.32100003957748413
CiteSeer,0.3,2,p,30,-0.32100003957748413
CiteSeer,0.3,2,p,50,-0.32100003957748413
CiteSeer,0.3,2,p,75,-0.32100003957748413
CiteSeer,0.3,2,p,100,-0.32100003957748413
CiteSeer,0.3,2,u,0,0.006999969482421875
CiteSeer,0.3,3,s,2,-0.017000019550323486
CiteSeer,0.3,3,s,5,0.03799998760223389
CiteSeer,0.3,3,s,10,0.03200000524520874
CiteSeer,0.3,3,s,15,0.004999995231628418
CiteSeer,0.3,3,s,20,0.038999974727630615
CiteSeer,0.3,3,s,30,0.03600001335144043
CiteSeer,0.3,3,s,50,0.0690000057220459
CiteSeer,0.3,3,s,75,0.0059999823570251465
CiteSeer,0.3,3,s,100,0.02799999713897705
CiteSeer,0.3,3,d,2,-0.40000003576278687
CiteSeer,0.3,3,d,5,-0.398000031709671
CiteSeer,0.3,3,d,10,-0.4020000249147415
CiteSeer,0.3,3,d,15,-0.4020000249147415
CiteSeer,0.3,3,d,20,-0.4020000249147415
CiteSeer,0.3,3,d,30,-0.4020000249147415
CiteSeer,0.3,3,d,50,-0.4020000249147415
CiteSeer,0.3,3,d,75,-0.4020000249147415
CiteSeer,0.3,3,d,100,-0.4020000249147415
CiteSeer,0.3,3,p,2,-0.36400002241134644
CiteSeer,0.3,3,p,5,-0.40000003576278687
CiteSeer,0.3,3,p,10,-0.4020000249147415
CiteSeer,0.3,3,p,15,-0.4020000249147415
CiteSeer,0.3,3,p,20,-0.4020000249147415
CiteSeer,0.3,3,p,30,-0.4020000249147415
CiteSeer,0.3,3,p,50,-0.4020000249147415
CiteSeer,0.3,3,p,75,-0.4020000249147415
CiteSeer,0.3,3,p,100,-0.4020000249147415
CiteSeer,0.3,3,u,0,0.03100001811981201
CiteSeer,0.3,4,s,2,0.07599997520446777
CiteSeer,0.3,4,s,5,-0.003000020980834961
CiteSeer,0.3,4,s,10,0.078000009059906
CiteSeer,0.3,4,s,15,0.10799998044967651
CiteSeer,0.3,4,s,20,0.046000003814697266
CiteSeer,0.3,4,s,30,0.08099997043609619
CiteSeer,0.3,4,s,50,-0.03100001811981201
CiteSeer,0.3,4,s,75,0.0339999794960022
CiteSeer,0.3,4,s,100,-0.04500001668930054
CiteSeer,0.3,4,d,2,-0.27900001406669617
CiteSeer,0.3,4,d,5,-0.3360000252723694
CiteSeer,0.3,4,d,10,-0.3360000252723694
CiteSeer,0.3,4,d,15,-0.3360000252723694
CiteSeer,0.3,4,d,20,-0.3360000252723694
CiteSeer,0.3,4,d,30,-0.3360000252723694
CiteSeer,0.3,4,d,50,-0.3360000252723694
CiteSeer,0.3,4,d,75,-0.3360000252723694
CiteSeer,0.3,4,d,100,-0.3360000252723694
CiteSeer,0.3,4,p,2,-0.3330000191926956
CiteSeer,0.3,4,p,5,-0.33400002121925354
CiteSeer,0.3,4,p,10,-0.3360000252723694
CiteSeer,0.3,4,p,15,-0.3360000252723694
CiteSeer,0.3,4,p,20,-0.3360000252723694
CiteSeer,0.3,4,p,30,-0.3360000252723694
CiteSeer,0.3,4,p,50,-0.3360000252723694
CiteSeer,0.3,4,p,75,-0.3360000252723694
CiteSeer,0.3,4,p,100,-0.3360000252723694
CiteSeer,0.3,4,u,0,0.08899998664855957
CiteSeer,0.3,5,s,2,0.03999999165534973
CiteSeer,0.3,5,s,5,-0.0009999871253967285
CiteSeer,0.3,5,s,10,0.04700002074241638
CiteSeer,0.3,5,s,15,0.03999999165534973
CiteSeer,0.3,5,s,20,0.10499998927116394
CiteSeer,0.3,5,s,30,0.11300000548362732
CiteSeer,0.3,5,s,50,0.039000004529953
CiteSeer,0.3,5,s,75,0.05700001120567322
CiteSeer,0.3,5,s,100,0.06400004029273987
CiteSeer,0.3,5,d,2,-0.14100000262260437
CiteSeer,0.3,5,d,5,-0.3610000014305115
CiteSeer,0.3,5,d,10,-0.4150000065565109
CiteSeer,0.3,5,d,15,-0.4150000065565109
CiteSeer,0.3,5,d,20,-0.4150000065565109
CiteSeer,0.3,5,d,30,-0.4150000065565109
CiteSeer,0.3,5,d,50,-0.4150000065565109
CiteSeer,0.3,5,d,75,-0.4150000065565109
CiteSeer,0.3,5,d,100,-0.4150000065565109
CiteSeer,0.3,5,p,2,-0.04799997806549072
CiteSeer,0.3,5,p,5,-0.41700001060962677
CiteSeer,0.3,5,p,10,-0.4150000065565109
CiteSeer,0.3,5,p,15,-0.4150000065565109
CiteSeer,0.3,5,p,20,-0.4150000065565109
CiteSeer,0.3,5,p,30,-0.4150000065565109
CiteSeer,0.3,5,p,50,-0.4150000065565109
CiteSeer,0.3,5,p,75,-0.4150000065565109
CiteSeer,0.3,5,p,100,-0.492000013589859
CiteSeer,0.3,5,u,0,0.07699999213218689
CiteSeer,0.3,6,s,2,0.09499996900558472
CiteSeer,0.3,6,s,5,-0.042000025510787964
CiteSeer,0.3,6,s,10,0.09799998998641968
CiteSeer,0.3,6,s,15,0.009000003337860107
CiteSeer,0.3,6,s,20,0.050000011920928955
CiteSeer,0.3,6,s,30,0.10100001096725464
CiteSeer,0.3,6,s,50,0.017000019550323486
CiteSeer,0.3,6,s,75,0.03799998760223389
CiteSeer,0.3,6,s,100,-0.03299999237060547
CiteSeer,0.3,6,d,2,-0.10400000214576721
CiteSeer,0.3,6,d,5,-0.3530000299215317
CiteSeer,0.3,6,d,10,-0.5390000343322754
CiteSeer,0.3,6,d,15,-0.5390000343322754
CiteSeer,0.3,6,d,20,-0.5390000343322754
CiteSeer,0.3,6,d,30,-0.5390000343322754
CiteSeer,0.3,6,d,50,-0.5390000343322754
CiteSeer,0.3,6,d,75,-0.5390000343322754
CiteSeer,0.3,6,d,100,-0.3790000230073929
CiteSeer,0.3,6,p,2,-0.10900002717971802
CiteSeer,0.3,6,p,5,-0.36900003254413605
CiteSeer,0.3,6,p,10,-0.5390000343322754
CiteSeer,0.3,6,p,15,-0.5390000343322754
CiteSeer,0.3,6,p,20,-0.5390000343322754
CiteSeer,0.3,6,p,30,-0.5390000343322754
CiteSeer,0.3,6,p,50,-0.5390000343322754
CiteSeer,0.3,6,p,75,-0.5390000343322754
CiteSeer,0.3,6,p,100,-0.3790000230073929
CiteSeer,0.3,6,u,0,0.022000014781951904
CiteSeer,0.3,7,s,2,0.026000022888183594
CiteSeer,0.3,7,s,5,0.03299999237060547
CiteSeer,0.3,7,s,10,0.006000012159347534
CiteSeer,0.3,7,s,15,0.08899998664855957
CiteSeer,0.3,7,s,20,0.07899999618530273
CiteSeer,0.3,7,s,30,0.02799999713897705
CiteSeer,0.3,7,s,50,0.04100000858306885
CiteSeer,0.3,7,s,75,0.0559999942779541
CiteSeer,0.3,7,s,100,0.022000014781951904
CiteSeer,0.3,7,d,2,-0.0059999823570251465
CiteSeer,0.3,7,d,5,-0.31599999964237213
CiteSeer,0.3,7,d,10,-0.31599999964237213
CiteSeer,0.3,7,d,15,-0.31599999964237213
CiteSeer,0.3,7,d,20,-0.31599999964237213
CiteSeer,0.3,7,d,30,-0.31599999964237213
CiteSeer,0.3,7,d,50,-0.31599999964237213
CiteSeer,0.3,7,d,75,-0.31599999964237213
CiteSeer,0.3,7,d,100,-0.31599999964237213
CiteSeer,0.3,7,p,2,-0.0729999840259552
CiteSeer,0.3,7,p,5,-0.29600000381469727
CiteSeer,0.3,7,p,10,-0.31599999964237213
CiteSeer,0.3,7,p,15,-0.31599999964237213
CiteSeer,0.3,7,p,20,-0.31599999964237213
CiteSeer,0.3,7,p,30,-0.31599999964237213
CiteSeer,0.3,7,p,50,-0.31599999964237213
CiteSeer,0.3,7,p,75,-0.31599999964237213
CiteSeer,0.3,7,p,100,-0.31599999964237213
CiteSeer,0.3,7,u,0,0.09200000762939453
CiteSeer,0.3,8,s,2,0.03799998760223389
CiteSeer,0.3,8,s,5,0.04900002479553223
CiteSeer,0.3,8,s,10,0.06300002336502075
CiteSeer,0.3,8,s,15,0.06700003147125244
CiteSeer,0.3,8,s,20,0.050000011920928955
CiteSeer,0.3,8,s,30,0.03600001335144043
CiteSeer,0.3,8,s,50,0.003000020980834961
CiteSeer,0.3,8,s,75,-0.05199998617172241
CiteSeer,0.3,8,s,100,-0.06000000238418579
CiteSeer,0.3,8,d,2,-0.07200002670288086
CiteSeer,0.3,8,d,5,-0.3440000116825104
CiteSeer,0.3,8,d,10,-0.3460000157356262
CiteSeer,0.3,8,d,15,-0.3460000157356262
CiteSeer,0.3,8,d,20,-0.3460000157356262
CiteSeer,0.3,8,d,30,-0.3460000157356262
CiteSeer,0.3,8,d,50,-0.3460000157356262
CiteSeer,0.3,8,d,75,-0.3460000157356262
CiteSeer,0.3,8,d,100,-0.3460000157356262
CiteSeer,0.3,8,p,2,-0.05500000715255737
CiteSeer,0.3,8,p,5,-0.34200000762939453
CiteSeer,0.3,8,p,10,-0.3460000157356262
CiteSeer,0.3,8,p,15,-0.3460000157356262
CiteSeer,0.3,8,p,20,-0.3460000157356262
CiteSeer,0.3,8,p,30,-0.3460000157356262
CiteSeer,0.3,8,p,50,-0.3460000157356262
CiteSeer,0.3,8,p,75,-0.3460000157356262
CiteSeer,0.3,8,p,100,-0.3460000157356262
CiteSeer,0.3,8,u,0,0.03900003433227539
CiteSeer,0.3,9,s,2,0.07999998331069946
CiteSeer,0.3,9,s,5,0.09200000762939453
CiteSeer,0.3,9,s,10,0.13600003719329834
CiteSeer,0.3,9,s,15,0.08300000429153442
CiteSeer,0.3,9,s,20,0.10000002384185791
CiteSeer,0.3,9,s,30,0.09400004148483276
CiteSeer,0.3,9,s,50,0.09500002861022949
CiteSeer,0.3,9,s,75,0.10699999332427979
CiteSeer,0.3,9,s,100,0.054000020027160645
CiteSeer,0.3,9,d,2,-0.25699999928474426
CiteSeer,0.3,9,d,5,-0.4310000091791153
CiteSeer,0.3,9,d,10,-0.4310000091791153
CiteSeer,0.3,9,d,15,-0.4310000091791153
CiteSeer,0.3,9,d,20,-0.4310000091791153
CiteSeer,0.3,9,d,30,-0.4310000091791153
CiteSeer,0.3,9,d,50,-0.4310000091791153
CiteSeer,0.3,9,d,75,-0.4310000091791153
CiteSeer,0.3,9,d,100,-0.4310000091791153
CiteSeer,0.3,9,p,2,-0.3700000047683716
CiteSeer,0.3,9,p,5,-0.4310000091791153
CiteSeer,0.3,9,p,10,-0.4310000091791153
CiteSeer,0.3,9,p,15,-0.4310000091791153
CiteSeer,0.3,9,p,20,-0.4310000091791153
CiteSeer,0.3,9,p,30,-0.4310000091791153
CiteSeer,0.3,9,p,50,-0.4310000091791153
CiteSeer,0.3,9,p,75,-0.4310000091791153
CiteSeer,0.3,9,p,100,-0.4310000091791153
CiteSeer,0.3,9,u,0,0.06599998474121094
CiteSeer,0.4,0,s,2,-0.025000005960464478
CiteSeer,0.4,0,s,5,-0.03999999165534973
CiteSeer,0.4,0,s,10,0.07500001788139343
CiteSeer,0.4,0,s,15,0.12900003790855408
CiteSeer,0.4,0,s,20,0.09099999070167542
CiteSeer,0.4,0,s,30,0.06400001049041748
CiteSeer,0.4,0,s,50,0.06000000238418579
CiteSeer,0.4,0,s,75,0.14000001549720764
CiteSeer,0.4,0,s,100,0.03700000047683716
CiteSeer,0.4,0,d,2,-0.04300001263618469
CiteSeer,0.4,0,d,5,-0.18200001120567322
CiteSeer,0.4,0,d,10,-0.18200001120567322
CiteSeer,0.4,0,d,15,-0.18200001120567322
CiteSeer,0.4,0,d,20,-0.18200001120567322
CiteSeer,0.4,0,d,30,-0.18200001120567322
CiteSeer,0.4,0,d,50,-0.18200001120567322
CiteSeer,0.4,0,d,75,-0.18200001120567322
CiteSeer,0.4,0,d,100,-0.18200001120567322
CiteSeer,0.4,0,p,2,-0.06400001049041748
CiteSeer,0.4,0,p,5,-0.1810000091791153
CiteSeer,0.4,0,p,10,-0.18200001120567322
CiteSeer,0.4,0,p,15,-0.18200001120567322
CiteSeer,0.4,0,p,20,-0.18200001120567322
CiteSeer,0.4,0,p,30,-0.18200001120567322
CiteSeer,0.4,0,p,50,-0.18200001120567322
CiteSeer,0.4,0,p,75,-0.18200001120567322
CiteSeer,0.4,0,p,100,-0.18200001120567322
CiteSeer,0.4,0,u,0,0.030000001192092896
CiteSeer,0.4,1,s,2,0.06599998474121094
CiteSeer,0.4,1,s,5,0.05500000715255737
CiteSeer,0.4,1,s,10,0.014999985694885254
CiteSeer,0.4,1,s,15,0.06300002336502075
CiteSeer,0.4,1,s,20,0.03799998760223389
CiteSeer,0.4,1,s,30,0.030999988317489624
CiteSeer,0.4,1,s,50,0.11299997568130493
CiteSeer,0.4,1,s,75,0.09200000762939453
CiteSeer,0.4,1,s,100,-0.04399999976158142
CiteSeer,0.4,1,d,2,-0.29500001668930054
CiteSeer,0.4,1,d,5,-0.29600001871585846
CiteSeer,0.4,1,d,10,-0.29600001871585846
CiteSeer,0.4,1,d,15,-0.29600001871585846
CiteSeer,0.4,1,d,20,-0.29600001871585846
CiteSeer,0.4,1,d,30,-0.29600001871585846
CiteSeer,0.4,1,d,50,-0.29600001871585846
CiteSeer,0.4,1,d,75,-0.29600001871585846
CiteSeer,0.4,1,d,100,-0.29600001871585846
CiteSeer,0.4,1,p,2,-0.29500001668930054
CiteSeer,0.4,1,p,5,-0.29600001871585846
CiteSeer,0.4,1,p,10,-0.29600001871585846
CiteSeer,0.4,1,p,15,-0.29600001871585846
CiteSeer,0.4,1,p,20,-0.29600001871585846
CiteSeer,0.4,1,p,30,-0.29600001871585846
CiteSeer,0.4,1,p,50,-0.29600001871585846
CiteSeer,0.4,1,p,75,-0.29600001871585846
CiteSeer,0.4,1,p,100,-0.29600001871585846
CiteSeer,0.4,1,u,0,0.06699997186660767
CiteSeer,0.4,2,s,2,0.09800001978874207
CiteSeer,0.4,2,s,5,0.04700002074241638
CiteSeer,0.4,2,s,10,0.07500001788139343
CiteSeer,0.4,2,s,15,0.030999988317489624
CiteSeer,0.4,2,s,20,0.018000036478042603
CiteSeer,0.4,2,s,30,0.07000002264976501
CiteSeer,0.4,2,s,50,0.02400001883506775
CiteSeer,0.4,2,s,75,-0.034999996423721313
CiteSeer,0.4,2,s,100,-0.009000003337860107
CiteSeer,0.4,2,d,2,-0.2680000066757202
CiteSeer,0.4,2,d,5,-0.4150000065565109
CiteSeer,0.4,2,d,10,-0.4130000099539757
CiteSeer,0.4,2,d,15,-0.4150000065565109
CiteSeer,0.4,2,d,20,-0.492000013589859
CiteSeer,0.4,2,d,30,-0.492000013589859
CiteSeer,0.4,2,d,50,-0.4150000065565109
CiteSeer,0.4,2,d,75,-0.4150000065565109
CiteSeer,0.4,2,d,100,-0.4150000065565109
CiteSeer,0.4,2,p,2,-0.17899999022483826
CiteSeer,0.4,2,p,5,-0.4140000119805336
CiteSeer,0.4,2,p,10,-0.4150000065565109
CiteSeer,0.4,2,p,15,-0.4150000065565109
CiteSeer,0.4,2,p,20,-0.4150000065565109
CiteSeer,0.4,2,p,30,-0.4150000065565109
CiteSeer,0.4,2,p,50,-0.4150000065565109
CiteSeer,0.4,2,p,75,-0.4150000065565109
CiteSeer,0.4,2,p,100,-0.4150000065565109
CiteSeer,0.4,2,u,0,0.004999995231628418
CiteSeer,0.4,3,s,2,0.0549999475479126
CiteSeer,0.4,3,s,5,0.030999958515167236
CiteSeer,0.4,3,s,10,0.046999990940093994
CiteSeer,0.4,3,s,15,-0.029000014066696167
CiteSeer,0.4,3,s,20,0.07400000095367432
CiteSeer,0.4,3,s,30,-0.037000030279159546
CiteSeer,0.4,3,s,50,-0.07500001788139343
CiteSeer,0.4,3,s,75,-0.00700002908706665
CiteSeer,0.4,3,s,100,0.001999974250793457
CiteSeer,0.4,3,d,2,-0.10600003600120544
CiteSeer,0.4,3,d,5,-0.3420000374317169
CiteSeer,0.4,3,d,10,-0.5100000500679016
CiteSeer,0.4,3,d,15,-0.5100000500679016
CiteSeer,0.4,3,d,20,-0.5100000500679016
CiteSeer,0.4,3,d,30,-0.5100000500679016
CiteSeer,0.4,3,d,50,-0.5100000500679016
CiteSeer,0.4,3,d,75,-0.5100000500679016
CiteSeer,0.4,3,d,100,-0.3500000387430191
CiteSeer,0.4,3,p,2,-0.18500003218650818
CiteSeer,0.4,3,p,5,-0.33500003814697266
CiteSeer,0.4,3,p,10,-0.5100000500679016
CiteSeer,0.4,3,p,15,-0.5100000500679016
CiteSeer,0.4,3,p,20,-0.5100000500679016
CiteSeer,0.4,3,p,30,-0.5100000500679016
CiteSeer,0.4,3,p,50,-0.5100000500679016
CiteSeer,0.4,3,p,75,-0.5100000500679016
CiteSeer,0.4,3,p,100,-0.5100000500679016
CiteSeer,0.4,3,u,0,0.07799994945526123
CiteSeer,0.4,4,s,2,0.0029999613761901855
CiteSeer,0.4,4,s,5,0.03799998760223389
CiteSeer,0.4,4,s,10,0.11100000143051147
CiteSeer,0.4,4,s,15,0.10099995136260986
CiteSeer,0.4,4,s,20,0.12999999523162842
CiteSeer,0.4,4,s,30,0.034999966621398926
CiteSeer,0.4,4,s,50,0.041999995708465576
CiteSeer,0.4,4,s,75,0.03200000524520874
CiteSeer,0.4,4,s,100,-0.04000002145767212
CiteSeer,0.4,4,d,2,-0.29200004041194916
CiteSeer,0.4,4,d,5,-0.2930000424385071
CiteSeer,0.4,4,d,10,-0.2930000424385071
CiteSeer,0.4,4,d,15,-0.2930000424385071
CiteSeer,0.4,4,d,20,-0.2930000424385071
CiteSeer,0.4,4,d,30,-0.2930000424385071
CiteSeer,0.4,4,d,50,-0.2930000424385071
CiteSeer,0.4,4,d,75,-0.2930000424385071
CiteSeer,0.4,4,d,100,-0.2930000424385071
CiteSeer,0.4,4,p,2,-0.27000004053115845
CiteSeer,0.4,4,p,5,-0.2900000363588333
CiteSeer,0.4,4,p,10,-0.2930000424385071
CiteSeer,0.4,4,p,15,-0.2930000424385071
CiteSeer,0.4,4,p,20,-0.2930000424385071
CiteSeer,0.4,4,p,30,-0.2930000424385071
CiteSeer,0.4,4,p,50,-0.2930000424385071
CiteSeer,0.4,4,p,75,-0.2930000424385071
CiteSeer,0.4,4,p,100,-0.2930000424385071
CiteSeer,0.4,4,u,0,0.1119999885559082
CiteSeer,0.4,5,s,2,0.058999985456466675
CiteSeer,0.4,5,s,5,0.05399999022483826
CiteSeer,0.4,5,s,10,0.03799998760223389
CiteSeer,0.4,5,s,15,0.041999995708465576
CiteSeer,0.4,5,s,20,0.08900001645088196
CiteSeer,0.4,5,s,30,0.030999988317489624
CiteSeer,0.4,5,s,50,0.02499997615814209
CiteSeer,0.4,5,s,75,0.09999999403953552
CiteSeer,0.4,5,s,100,0.03199997544288635
CiteSeer,0.4,5,d,2,-0.34400002658367157
CiteSeer,0.4,5,d,5,-0.34400002658367157
CiteSeer,0.4,5,d,10,-0.34400002658367157
CiteSeer,0.4,5,d,15,-0.34400002658367157
CiteSeer,0.4,5,d,20,-0.34400002658367157
CiteSeer,0.4,5,d,30,-0.34400002658367157
CiteSeer,0.4,5,d,50,-0.34400002658367157
CiteSeer,0.4,5,d,75,-0.34400002658367157
CiteSeer,0.4,5,d,100,-0.34400002658367157
CiteSeer,0.4,5,p,2,-0.34400002658367157
CiteSeer,0.4,5,p,5,-0.34400002658367157
CiteSeer,0.4,5,p,10,-0.34400002658367157
CiteSeer,0.4,5,p,15,-0.34400002658367157
CiteSeer,0.4,5,p,20,-0.34400002658367157
CiteSeer,0.4,5,p,30,-0.34400002658367157
CiteSeer,0.4,5,p,50,-0.34400002658367157
CiteSeer,0.4,5,p,75,-0.34400002658367157
CiteSeer,0.4,5,p,100,-0.34400002658367157
CiteSeer,0.4,5,u,0,0.10499998927116394
CiteSeer,0.4,6,s,2,0.07100000977516174
CiteSeer,0.4,6,s,5,0.025000005960464478
CiteSeer,0.4,6,s,10,0.07300004363059998
CiteSeer,0.4,6,s,15,0.06299999356269836
CiteSeer,0.4,6,s,20,-0.015999972820281982
CiteSeer,0.4,6,s,30,0.02000001072883606
CiteSeer,0.4,6,s,50,0.041000038385391235
CiteSeer,0.4,6,s,75,-0.034999996423721313
CiteSeer,0.4,6,s,100,-0.10899999737739563
CiteSeer,0.4,6,d,2,-0.08899998664855957
CiteSeer,0.4,6,d,5,-0.3369999974966049
CiteSeer,0.4,6,d,10,-0.3369999974966049
CiteSeer,0.4,6,d,15,-0.3369999974966049
CiteSeer,0.4,6,d,20,-0.3369999974966049
CiteSeer,0.4,6,d,30,-0.3369999974966049
CiteSeer,0.4,6,d,50,-0.3369999974966049
CiteSeer,0.4,6,d,75,-0.3369999974966049
CiteSeer,0.4,6,d,100,-0.3369999974966049
CiteSeer,0.4,6,p,2,-0.06199997663497925
CiteSeer,0.4,6,p,5,-0.3369999974966049
CiteSeer,0.4,6,p,10,-0.3369999974966049
CiteSeer,0.4,6,p,15,-0.3369999974966049
CiteSeer,0.4,6,p,20,-0.3369999974966049
CiteSeer,0.4,6,p,30,-0.3369999974966049
CiteSeer,0.4,6,p,50,-0.3369999974966049
CiteSeer,0.4,6,p,75,-0.3369999974966049
CiteSeer,0.4,6,p,100,-0.3369999974966049
CiteSeer,0.4,6,u,0,0.022000044584274292
CiteSeer,0.4,7,s,2,0.0020000040531158447
CiteSeer,0.4,7,s,5,-0.019999980926513672
CiteSeer,0.4,7,s,10,0.10900002717971802
CiteSeer,0.4,7,s,15,0.05699998140335083
CiteSeer,0.4,7,s,20,0.020999997854232788
CiteSeer,0.4,7,s,30,0.030000001192092896
CiteSeer,0.4,7,s,50,0.03100001811981201
