dataset,noise_rate,seed,p_grd,dexp,gain
CiteSeer,0.2,0,0.1,7,0.04399996995925903
CiteSeer,0.2,0,0.1,8,0.0339999794960022
CiteSeer,0.2,0,0.1,9,0.009999990463256836
CiteSeer,0.2,0,0.1,10,0.029999971389770508
CiteSeer,0.2,0,0.2,0,0.039999961853027344
CiteSeer,0.2,0,0.2,1,0.02499997615814209
CiteSeer,0.2,0,0.2,2,0.02799999713897705
CiteSeer,0.2,0,0.2,3,0.010999977588653564
CiteSeer,0.2,0,0.2,4,-0.0020000338554382324
CiteSeer,0.2,0,0.2,5,0.014999985694885254
CiteSeer,0.2,0,0.2,6,-0.0040000081062316895
CiteSeer,0.2,0,0.2,7,0.01699995994567871
CiteSeer,0.2,0,0.2,8,0.012999951839447021
CiteSeer,0.2,0,0.2,9,0.012999951839447021
CiteSeer,0.2,0,0.2,10,-0.001000046730041504
CiteSeer,0.2,0,0.3,0,0.035999953746795654
CiteSeer,0.2,0,0.3,1,0.014999985694885254
CiteSeer,0.2,0,0.3,2,0.02199995517730713
CiteSeer,0.2,0,0.3,3,0.008999943733215332
CiteSeer,0.2,0,0.3,4,-0.01100003719329834
CiteSeer,0.2,0,0.3,5,-0.006000041961669922
CiteSeer,0.2,0,0.3,6,-0.001000046730041504
CiteSeer,0.2,0,0.3,7,-0.001000046730041504
CiteSeer,0.2,0,0.3,8,-0.001000046730041504
CiteSeer,0.2,0,0.3,9,-0.001000046730041504
CiteSeer,0.2,0,0.3,10,0.004999995231628418
CiteSeer,0.2,0,0.4,0,0.050999999046325684
CiteSeer,0.2,0,0.4,1,0.019999980926513672
CiteSeer,0.2,0,0.4,2,0.012999951839447021
CiteSeer,0.2,0,0.4,3,0.0059999823570251465
CiteSeer,0.2,0,0.4,4,0.007999956607818604
CiteSeer,0.2,0,0.4,5,0.004999995231628418
CiteSeer,0.2,0,0.4,6,-0.001000046730041504
CiteSeer,0.2,0,0.4,7,-0.001000046730041504
CiteSeer,0.2,0,0.4,8,0.004999995231628418
CiteSeer,0.2,0,0.4,9,0.004999995231628418
CiteSeer,0.2,0,0.4,10,0.004999995231628418
CiteSeer,0.2,0,0.5,0,0.05199998617172241
CiteSeer,0.2,0,0.5,1,0.008999943733215332
CiteSeer,0.2,0,0.5,2,-0.003000020980834961
CiteSeer,0.2,0,0.5,3,-0.013000011444091797
CiteSeer,0.2,0,0.5,4,-0.001000046730041504
CiteSeer,0.2,0,0.5,5,-0.010000050067901611
CiteSeer,0.2,0,0.5,6,-0.010000050067901611
CiteSeer,0.2,0,0.5,7,-0.010000050067901611
CiteSeer,0.2,0,0.5,8,-0.010000050067901611
CiteSeer,0.2,0,0.5,9,-0.010000050067901611
CiteSeer,0.2,0,0.5,10,-0.010000050067901611
CiteSeer,0.2,0,0.6,0,0.026999950408935547
CiteSeer,0.2,0,0.6,1,0.018999993801116943
CiteSeer,0.2,0,0.6,2,-0.005000054836273193
CiteSeer,0.2,0,0.6,3,-0.0020000338554382324
CiteSeer,0.2,0,0.6,4,-0.010000050067901611
CiteSeer,0.2,0,0.6,5,-0.010000050067901611
CiteSeer,0.2,0,0.6,6,-0.010000050067901611
CiteSeer,0.2,0,0.6,7,-0.010000050067901611
CiteSeer,0.2,0,0.6,8,-0.001000046730041504
CiteSeer,0.2,0,0.6,9,-0.001000046730041504
CiteSeer,0.2,0,0.6,10,-0.010000050067901611
CiteSeer,0.2,0,0.7,0,0.05899995565414429
CiteSeer,0.2,0,0.7,1,0.010999977588653564
CiteSeer,0.2,0,0.7,2,0.007999956607818604
CiteSeer,0.2,0,0.7,3,-0.006000041961669922
CiteSeer,0.2,0,0.7,4,-0.010000050067901611
CiteSeer,0.2,0,0.7,5,-0.001000046730041504
CiteSeer,0.2,0,0.7,6,-0.001000046730041504
CiteSeer,0.2,0,0.7,7,-0.001000046730041504
CiteSeer,0.2,0,0.7,8,-0.001000046730041504
CiteSeer,0.2,0,0.7,9,-0.001000046730041504
CiteSeer,0.2,0,0.7,10,-0.010000050067901611
CiteSeer,0.2,0,0.8,0,0.034999966621398926
CiteSeer,0.2,0,0.8,1,0.001999974250793457
CiteSeer,0.2,0,0.8,2,0.009999990463256836
CiteSeer,0.2,0,0.8,3,-0.001000046730041504
CiteSeer,0.2,0,0.8,4,-0.001000046730041504
CiteSeer,0.2,0,0.8,5,-0.001000046730041504
CiteSeer,0.2,0,0.8,6,-0.001000046730041504
CiteSeer,0.2,0,0.8,7,-0.001000046730041504
CiteSeer,0.2,0,0.8,8,-0.001000046730041504
CiteSeer,0.2,0,0.8,9,-0.001000046730041504
CiteSeer,0.2,0,0.8,10,-0.001000046730041504
CiteSeer,0.2,0,0.9,0,0.02799999713897705
CiteSeer,0.2,0,0.9,1,0.0009999871253967285
CiteSeer,0.2,0,0.9,2,-0.001000046730041504
CiteSeer,0.2,0,0.9,3,-0.001000046730041504
CiteSeer,0.2,0,0.9,4,-0.001000046730041504
CiteSeer,0.2,0,0.9,5,-0.001000046730041504
CiteSeer,0.2,0,0.9,6,-0.010000050067901611
CiteSeer,0.2,0,0.9,7,-0.010000050067901611
CiteSeer,0.2,0,0.9,8,-0.001000046730041504
CiteSeer,0.2,0,0.9,9,-0.001000046730041504
CiteSeer,0.2,0,0.9,10,-0.001000046730041504
CiteSeer,0.2,1,0.0,0,0.02899998426437378
CiteSeer,0.2,1,0.0,1,0.025000035762786865
CiteSeer,0.2,1,0.0,2,0.03299999237060547
CiteSeer,0.2,1,0.0,3,0.06400001049041748
CiteSeer,0.2,1,0.0,4,0.06000000238418579
CiteSeer,0.2,1,0.0,5,0.07700002193450928
CiteSeer,0.2,1,0.0,6,0.07099997997283936
CiteSeer,0.2,1,0.0,7,0.04000002145767212
CiteSeer,0.2,1,0.0,8,0.0339999794960022
CiteSeer,0.2,1,0.0,9,0.041999995708465576
CiteSeer,0.2,1,0.0,10,0.03799998760223389
CiteSeer,0.2,1,0.1,0,0.07300001382827759
CiteSeer,0.2,1,0.1,1,0.02399998903274536
CiteSeer,0.2,1,0.1,2,0.04100000858306885
CiteSeer,0.2,1,0.1,3,0.041999995708465576
CiteSeer,0.2,1,0.1,4,0.02799999713897705
CiteSeer,0.2,1,0.1,5,0.04900002479553223
CiteSeer,0.2,1,0.1,6,0.017000019550323486
CiteSeer,0.2,1,0.1,7,0.04100000858306885
CiteSeer,0.2,1,0.1,8,0.030000030994415283
CiteSeer,0.2,1,0.1,9,0.04000002145767212
CiteSeer,0.2,1,0.1,10,0.030000030994415283
CiteSeer,0.2,1,0.2,0,0.06700003147125244
CiteSeer,0.2,1,0.2,1,0.03200000524520874
CiteSeer,0.2,1,0.2,2,0.0339999794960022
CiteSeer,0.2,1,0.2,3,0.0040000081062316895
CiteSeer,0.2,1,0.2,4,0.03799998760223389
CiteSeer,0.2,1,0.2,5,0.03299999237060547
CiteSeer,0.2,1,0.2,6,0.017000019550323486
CiteSeer,0.2,1,0.2,7,0.014999985694885254
CiteSeer,0.2,1,0.2,8,0.027000010013580322
CiteSeer,0.2,1,0.2,9,0.021000027656555176
CiteSeer,0.2,1,0.2,10,0.013999998569488525
CiteSeer,0.2,1,0.3,0,0.06099998950958252
CiteSeer,0.2,1,0.3,1,0.04000002145767212
CiteSeer,0.2,1,0.3,2,0.0
CiteSeer,0.2,1,0.3,3,0.041999995708465576
CiteSeer,0.2,1,0.3,4,-0.0059999823570251465
CiteSeer,0.2,1,0.3,5,0.013000011444091797
CiteSeer,0.2,1,0.3,6,0.014999985694885254
CiteSeer,0.2,1,0.3,7,0.021000027656555176
CiteSeer,0.2,1,0.3,8,0.021000027656555176
CiteSeer,0.2,1,0.3,9,0.021000027656555176
CiteSeer,0.2,1,0.3,10,0.021000027656555176
CiteSeer,0.2,1,0.4,0,0.03100001811981201
CiteSeer,0.2,1,0.4,1,0.02799999713897705
CiteSeer,0.2,1,0.4,2,0.014999985694885254
CiteSeer,0.2,1,0.4,3,0.018000006675720215
CiteSeer,0.2,1,0.4,4,0.021000027656555176
CiteSeer,0.2,1,0.4,5,0.021000027656555176
CiteSeer,0.2,1,0.4,6,0.021000027656555176
CiteSeer,0.2,1,0.4,7,0.021000027656555176
CiteSeer,0.2,1,0.4,8,0.021000027656555176
CiteSeer,0.2,1,0.4,9,0.021000027656555176
CiteSeer,0.2,1,0.4,10,0.021000027656555176
CiteSeer,0.2,1,0.5,0,0.04500001668930054
CiteSeer,0.2,1,0.5,1,0.046999990940093994
CiteSeer,0.2,1,0.5,2,0.009000003337860107
CiteSeer,0.2,1,0.5,3,0.021000027656555176
CiteSeer,0.2,1,0.5,4,0.021000027656555176
CiteSeer,0.2,1,0.5,5,0.0059999823570251465
CiteSeer,0.2,1,0.5,6,0.0
CiteSeer,0.2,1,0.5,7,0.0
CiteSeer,0.2,1,0.5,8,0.0
CiteSeer,0.2,1,0.5,9,0.0
CiteSeer,0.2,1,0.5,10,0.0
CiteSeer,0.2,1,0.6,0,0.0059999823570251465
CiteSeer,0.2,1,0.6,1,0.02899998426437378
CiteSeer,0.2,1,0.6,2,0.017000019550323486
CiteSeer,0.2,1,0.6,3,0.021000027656555176
CiteSeer,0.2,1,0.6,4,0.0059999823570251465
CiteSeer,0.2,1,0.6,5,0.0
CiteSeer,0.2,1,0.6,6,0.0
CiteSeer,0.2,1,0.6,7,0.0
CiteSeer,0.2,1,0.6,8,0.0
CiteSeer,0.2,1,0.6,9,0.0
CiteSeer,0.2,1,0.6,10,0.0
CiteSeer,0.2,1,0.7,0,0.04400002956390381
CiteSeer,0.2,1,0.7,1,0.004999995231628418
CiteSeer,0.2,1,0.7,2,0.021000027656555176
CiteSeer,0.2,1,0.7,3,0.0059999823570251465
CiteSeer,0.2,1,0.7,4,0.0
CiteSeer,0.2,1,0.7,5,0.0
CiteSeer,0.2,1,0.7,6,0.0
CiteSeer,0.2,1,0.7,7,0.0
CiteSeer,0.2,1,0.7,8,0.0
CiteSeer,0.2,1,0.7,9,0.0
CiteSeer,0.2,1,0.7,10,0.0
CiteSeer,0.2,1,0.8,0,0.03799998760223389
CiteSeer,0.2,1,0.8,1,0.009000003337860107
CiteSeer,0.2,1,0.8,2,0.021000027656555176
CiteSeer,0.2,1,0.8,3,0.0
CiteSeer,0.2,1,0.8,4,0.0
CiteSeer,0.2,1,0.8,5,0.0
CiteSeer,0.2,1,0.8,6,0.0
CiteSeer,0.2,1,0.8,7,0.0
CiteSeer,0.2,1,0.8,8,0.0
CiteSeer,0.2,1,0.8,9,0.0
CiteSeer,0.2,1,0.8,10,0.0
CiteSeer,0.2,1,0.9,0,0.05900001525878906
CiteSeer,0.2,1,0.9,1,0.018000006675720215
CiteSeer,0.2,1,0.9,2,0.021000027656555176
CiteSeer,0.2,1,0.9,3,0.0
CiteSeer,0.2,1,0.9,4,0.0
CiteSeer,0.2,1,0.9,5,0.0
CiteSeer,0.2,1,0.9,6,0.0
CiteSeer,0.2,1,0.9,7,0.0
CiteSeer,0.2,1,0.9,8,0.0
CiteSeer,0.2,1,0.9,9,0.0
CiteSeer,0.2,1,0.9,10,0.0
CiteSeer,0.2,2,0.0,0,0.04799997806549072
CiteSeer,0.2,2,0.0,1,0.06099998950958252
CiteSeer,0.2,2,0.0,2,0.022000014781951904
CiteSeer,0.2,2,0.0,3,0.046999990940093994
CiteSeer,0.2,2,0.0,4,0.022000014781951904
CiteSeer,0.2,2,0.0,5,0.05299997329711914
CiteSeer,0.2,2,0.0,6,0.04000002145767212
CiteSeer,0.2,2,0.0,7,0.0350000262260437
CiteSeer,0.2,2,0.0,8,0.046000003814697266
CiteSeer,0.2,2,0.0,9,0.04900002479553223
CiteSeer,0.2,2,0.0,10,0.054000020027160645
CiteSeer,0.2,2,0.1,0,0.03799998760223389
CiteSeer,0.2,2,0.1,1,0.03700000047683716
CiteSeer,0.2,2,0.1,2,0.04900002479553223
CiteSeer,0.2,2,0.1,3,0.041999995708465576
CiteSeer,0.2,2,0.1,4,0.0350000262260437
CiteSeer,0.2,2,0.1,5,0.017000019550323486
CiteSeer,0.2,2,0.1,6,0.013999998569488525
CiteSeer,0.2,2,0.1,7,0.015999972820281982
CiteSeer,0.2,2,0.1,8,0.0350000262260437
CiteSeer,0.2,2,0.1,9,0.009000003337860107
CiteSeer,0.2,2,0.1,10,0.0350000262260437
CiteSeer,0.2,2,0.2,0,0.05500000715255737
CiteSeer,0.2,2,0.2,1,0.04000002145767212
CiteSeer,0.2,2,0.2,2,0.04900002479553223
CiteSeer,0.2,2,0.2,3,-0.001999974250793457
CiteSeer,0.2,2,0.2,4,0.0209999680519104
CiteSeer,0.2,2,0.2,5,0.019999980926513672
CiteSeer,0.2,2,0.2,6,0.018000006675720215
CiteSeer,0.2,2,0.2,7,0.013999998569488525
CiteSeer,0.2,2,0.2,8,0.015999972820281982
CiteSeer,0.2,2,0.2,9,0.0059999823570251465
CiteSeer,0.2,2,0.2,10,0.004999995231628418
CiteSeer,0.2,2,0.3,0,0.023000001907348633
CiteSeer,0.2,2,0.3,1,0.009999990463256836
CiteSeer,0.2,2,0.3,2,0.013000011444091797
CiteSeer,0.2,2,0.3,3,0.0
CiteSeer,0.2,2,0.3,4,0.006999969482421875
CiteSeer,0.2,2,0.3,5,0.006999969482421875
CiteSeer,0.2,2,0.3,6,0.006999969482421875
CiteSeer,0.2,2,0.3,7,0.017000019550323486
CiteSeer,0.2,2,0.3,8,0.018000006675720215
CiteSeer,0.2,2,0.3,9,0.018000006675720215
CiteSeer,0.2,2,0.3,10,0.015999972820281982
CiteSeer,0.2,2,0.4,0,0.03200000524520874
CiteSeer,0.2,2,0.4,1,0.015999972820281982
CiteSeer,0.2,2,0.4,2,0.0059999823570251465
CiteSeer,0.2,2,0.4,3,0.006999969482421875
CiteSeer,0.2,2,0.4,4,0.006999969482421875
CiteSeer,0.2,2,0.4,5,0.018999993801116943
CiteSeer,0.2,2,0.4,6,0.018999993801116943
CiteSeer,0.2,2,0.4,7,0.018999993801116943
CiteSeer,0.2,2,0.4,8,0.018999993801116943
CiteSeer,0.2,2,0.4,9,0.018999993801116943
CiteSeer,0.2,2,0.4,10,0.018999993801116943
CiteSeer,0.2,2,0.5,0,0.027000010013580322
CiteSeer,0.2,2,0.5,1,0.0059999823570251465
CiteSeer,0.2,2,0.5,2,0.006999969482421875
CiteSeer,0.2,2,0.5,3,-0.0009999871253967285
CiteSeer,0.2,2,0.5,4,0.014999985694885254
CiteSeer,0.2,2,0.5,5,-0.00700002908706665
CiteSeer,0.2,2,0.5,6,0.023000001907348633
CiteSeer,0.2,2,0.5,7,-0.00700002908706665
CiteSeer,0.2,2,0.5,8,0.023000001907348633
CiteSeer,0.2,2,0.5,9,-0.00700002908706665
CiteSeer,0.2,2,0.5,10,-0.00700002908706665
CiteSeer,0.2,2,0.6,0,0.023000001907348633
CiteSeer,0.2,2,0.6,1,-0.013999998569488525
CiteSeer,0.2,2,0.6,2,0.013000011444091797
CiteSeer,0.2,2,0.6,3,0.014999985694885254
CiteSeer,0.2,2,0.6,4,-0.00700002908706665
CiteSeer,0.2,2,0.6,5,-0.00700002908706665
CiteSeer,0.2,2,0.6,6,-0.00700002908706665
CiteSeer,0.2,2,0.6,7,-0.00700002908706665
CiteSeer,0.2,2,0.6,8,-0.00700002908706665
CiteSeer,0.2,2,0.6,9,-0.00700002908706665
CiteSeer,0.2,2,0.6,10,-0.00700002908706665
CiteSeer,0.2,2,0.7,0,0.023000001907348633
CiteSeer,0.2,2,0.7,1,0.013000011444091797
CiteSeer,0.2,2,0.7,2,0.013999998569488525
CiteSeer,0.2,2,0.7,3,-0.00700002908706665
CiteSeer,0.2,2,0.7,4,-0.00700002908706665
CiteSeer,0.2,2,0.7,5,-0.00700002908706665
CiteSeer,0.2,2,0.7,6,-0.00700002908706665
CiteSeer,0.2,2,0.7,7,-0.00700002908706665
CiteSeer,0.2,2,0.7,8,-0.00700002908706665
CiteSeer,0.2,2,0.7,9,-0.00700002908706665
CiteSeer,0.2,2,0.7,10,-0.00700002908706665
CiteSeer,0.2,2,0.8,0,0.017000019550323486
CiteSeer,0.2,2,0.8,1,0.013000011444091797
CiteSeer,0.2,2,0.8,2,0.014999985694885254
CiteSeer,0.2,2,0.8,3,-0.00700002908706665
CiteSeer,0.2,2,0.8,4,-0.00700002908706665
CiteSeer,0.2,2,0.8,5,-0.00700002908706665
CiteSeer,0.2,2,0.8,6,-0.00700002908706665
CiteSeer,0.2,2,0.8,7,-0.00700002908706665
CiteSeer,0.2,2,0.8,8,-0.00700002908706665
CiteSeer,0.2,2,0.8,9,-0.00700002908706665
CiteSeer,0.2,2,0.8,10,-0.00700002908706665
CiteSeer,0.2,2,0.9,0,0.015999972820281982
CiteSeer,0.2,2,0.9,1,0.013000011444091797
CiteSeer,0.2,2,0.9,2,-0.00700002908706665
CiteSeer,0.2,2,0.9,3,-0.00700002908706665
CiteSeer,0.2,2,0.9,4,-0.00700002908706665
CiteSeer,0.2,2,0.9,5,-0.00700002908706665
CiteSeer,0.2,2,0.9,6,-0.00700002908706665
CiteSeer,0.2,2,0.9,7,-0.00700002908706665
CiteSeer,0.2,2,0.9,8,-0.00700002908706665
CiteSeer,0.2,2,0.9,9,-0.00700002908706665
CiteSeer,0.2,2,0.9,10,-0.00700002908706665
CiteSeer,0.2,3,0.0,0,0.02399998903274536
CiteSeer,0.2,3,0.0,1,0.02499997615814209
CiteSeer,0.2,3,0.0,2,0.018999993801116943
CiteSeer,0.2,3,0.0,3,0.018000006675720215
CiteSeer,0.2,3,0.0,4,0.03200000524520874
CiteSeer,0.2,3,0.0,5,0.018000006675720215
CiteSeer,0.2,3,0.0,6,0.0059999823570251465
CiteSeer,0.2,3,0.0,7,0.023000001907348633
CiteSeer,0.2,3,0.0,8,0.018000006675720215
CiteSeer,0.2,3,0.0,9,0.02799999713897705
CiteSeer,0.2,3,0.0,10,0.009999990463256836
CiteSeer,0.2,3,0.1,0,0.02799999713897705
CiteSeer,0.2,3,0.1,1,0.0059999823570251465
CiteSeer,0.2,3,0.1,2,0.02799999713897705
CiteSeer,0.2,3,0.1,3,0.013999998569488525
CiteSeer,0.2,3,0.1,4,0.019999980926513672
CiteSeer,0.2,3,0.1,5,0.027000010013580322
CiteSeer,0.2,3,0.1,6,0.0040000081062316895
CiteSeer,0.2,3,0.1,7,-0.0009999871253967285
CiteSeer,0.2,3,0.1,8,0.0040000081062316895
CiteSeer,0.2,3,0.1,9,-0.003000020980834961
CiteSeer,0.2,3,0.1,10,0.011999964714050293
CiteSeer,0.2,3,0.2,0,-0.0009999871253967285
CiteSeer,0.2,3,0.2,1,0.0009999871253967285
CiteSeer,0.2,3,0.2,2,-0.0020000338554382324
CiteSeer,0.2,3,0.2,3,0.0059999823570251465
CiteSeer,0.2,3,0.2,4,0.013000011444091797
CiteSeer,0.2,3,0.2,5,0.009000003337860107
CiteSeer,0.2,3,0.2,6,0.009999990463256836
CiteSeer,0.2,3,0.2,7,-0.0040000081062316895
CiteSeer,0.2,3,0.2,8,0.008000016212463379
CiteSeer,0.2,3,0.2,9,0.001999974250793457
CiteSeer,0.2,3,0.2,10,0.0009999871253967285
CiteSeer,0.2,3,0.3,0,0.029999971389770508
CiteSeer,0.2,3,0.3,1,0.008000016212463379
CiteSeer,0.2,3,0.3,2,0.010999977588653564
CiteSeer,0.2,3,0.3,3,0.006999969482421875
CiteSeer,0.2,3,0.3,4,0.001999974250793457
CiteSeer,0.2,3,0.3,5,0.006999969482421875
CiteSeer,0.2,3,0.3,6,-0.01100003719329834
CiteSeer,0.2,3,0.3,7,0.0009999871253967285
CiteSeer,0.2,3,0.3,8,-0.0059999823570251465
CiteSeer,0.2,3,0.3,9,-0.008000016212463379
CiteSeer,0.2,3,0.3,10,-0.008000016212463379
CiteSeer,0.2,3,0.4,0,0.006999969482421875
CiteSeer,0.2,3,0.4,1,0.013000011444091797
CiteSeer,0.2,3,0.4,2,0.006999969482421875
CiteSeer,0.2,3,0.4,3,0.0009999871253967285
CiteSeer,0.2,3,0.4,4,-0.008000016212463379
CiteSeer,0.2,3,0.4,5,-0.008000016212463379
CiteSeer,0.2,3,0.4,6,-0.008000016212463379
CiteSeer,0.2,3,0.4,7,-0.008000016212463379
CiteSeer,0.2,3,0.4,8,-0.008000016212463379
CiteSeer,0.2,3,0.4,9,-0.008000016212463379
CiteSeer,0.2,3,0.4,10,-0.008000016212463379
CiteSeer,0.2,3,0.5,0,0.0209999680519104
CiteSeer,0.2,3,0.5,1,0.009999990463256836
CiteSeer,0.2,3,0.5,2,0.008000016212463379
CiteSeer,0.2,3,0.5,3,-0.0059999823570251465
CiteSeer,0.2,3,0.5,4,0.003000020980834961
CiteSeer,0.2,3,0.5,5,-0.0040000081062316895
CiteSeer,0.2,3,0.5,6,0.0009999871253967285
CiteSeer,0.2,3,0.5,7,0.0009999871253967285
CiteSeer,0.2,3,0.5,8,0.0009999871253967285
CiteSeer,0.2,3,0.5,9,-0.0040000081062316895
CiteSeer,0.2,3,0.5,10,0.0009999871253967285
CiteSeer,0.2,3,0.6,0,0.018000006675720215
CiteSeer,0.2,3,0.6,1,0.009999990463256836
CiteSeer,0.2,3,0.6,2,0.003000020980834961
CiteSeer,0.2,3,0.6,3,-0.0009999871253967285
CiteSeer,0.2,3,0.6,4,-0.0040000081062316895
CiteSeer,0.2,3,0.6,5,-0.0040000081062316895
CiteSeer,0.2,3,0.6,6,-0.0040000081062316895
CiteSeer,0.2,3,0.6,7,0.0009999871253967285
CiteSeer,0.2,3,0.6,8,0.0009999871253967285
CiteSeer,0.2,3,0.6,9,-0.0040000081062316895
CiteSeer,0.2,3,0.6,10,0.0009999871253967285
CiteSeer,0.2,3,0.7,0,0.0040000081062316895
CiteSeer,0.2,3,0.7,1,0.008000016212463379
CiteSeer,0.2,3,0.7,2,-0.0059999823570251465
CiteSeer,0.2,3,0.7,3,0.0009999871253967285
CiteSeer,0.2,3,0.7,4,-0.0040000081062316895
CiteSeer,0.2,3,0.7,5,-0.0040000081062316895
CiteSeer,0.2,3,0.7,6,-0.0040000081062316895
CiteSeer,0.2,3,0.7,7,-0.0040000081062316895
CiteSeer,0.2,3,0.7,8,-0.0040000081062316895
CiteSeer,0.2,3,0.7,9,-0.0040000081062316895
CiteSeer,0.2,3,0.7,10,0.0009999871253967285
CiteSeer,0.2,3,0.8,0,0.0059999823570251465
CiteSeer,0.2,3,0.8,1,0.008000016212463379
CiteSeer,0.2,3,0.8,2,-0.0020000338554382324
CiteSeer,0.2,3,0.8,3,-0.0040000081062316895
CiteSeer,0.2,3,0.8,4,-0.0040000081062316895
CiteSeer,0.2,3,0.8,5,0.0009999871253967285
CiteSeer,0.2,3,0.8,6,-0.0040000081062316895
CiteSeer,0.2,3,0.8,7,0.0009999871253967285
CiteSeer,0.2,3,0.8,8,-0.0040000081062316895
CiteSeer,0.2,3,0.8,9,-0.0040000081062316895
CiteSeer,0.2,3,0.8,10,-0.0040000081062316895
CiteSeer,0.2,3,0.9,0,0.014999985694885254
CiteSeer,0.2,3,0.9,1,-0.0059999823570251465
CiteSeer,0.2,3,0.9,2,-0.0040000081062316895
CiteSeer,0.2,3,0.9,3,0.0009999871253967285
CiteSeer,0.2,3,0.9,4,-0.0040000081062316895
CiteSeer,0.2,3,0.9,5,-0.0040000081062316895
CiteSeer,0.2,3,0.9,6,-0.0040000081062316895
CiteSeer,0.2,3,0.9,7,-0.0040000081062316895
CiteSeer,0.2,3,0.9,8,-0.0040000081062316895
CiteSeer,0.2,3,0.9,9,-0.0040000081062316895
CiteSeer,0.2,3,0.9,10,-0.0040000081062316895
CiteSeer,0.2,4,0.0,0,0.02899998426437378
CiteSeer,0.2,4,0.0,1,0.039999961853027344
CiteSeer,0.2,4,0.0,2,0.006999969482421875
CiteSeer,0.2,4,0.0,3,0.02899998426437378
CiteSeer,0.2,4,0.0,4,0.015999972820281982
CiteSeer,0.2,4,0.0,5,0.006999969482421875
CiteSeer,0.2,4,0.0,6,0.029999971389770508
CiteSeer,0.2,4,0.0,7,0.03700000047683716
CiteSeer,0.2,4,0.0,8,0.02399998903274536
CiteSeer,0.2,4,0.0,9,0.03700000047683716
CiteSeer,0.2,4,0.0,10,0.02499997615814209
CiteSeer,0.2,4,0.1,0,0.009000003337860107
CiteSeer,0.2,4,0.1,1,0.001999974250793457
CiteSeer,0.2,4,0.1,2,0.009999990463256836
CiteSeer,0.2,4,0.1,3,0.006999969482421875
CiteSeer,0.2,4,0.1,4,0.006999969482421875
CiteSeer,0.2,4,0.1,5,0.023000001907348633
CiteSeer,0.2,4,0.1,6,0.015999972820281982
CiteSeer,0.2,4,0.1,7,0.0009999871253967285
CiteSeer,0.2,4,0.1,8,0.0059999823570251465
CiteSeer,0.2,4,0.1,9,0.0059999823570251465
CiteSeer,0.2,4,0.1,10,0.013000011444091797
CiteSeer,0.2,4,0.2,0,0.046999990940093994
CiteSeer,0.2,4,0.2,1,0.013999998569488525
CiteSeer,0.2,4,0.2,2,0.010999977588653564
CiteSeer,0.2,4,0.2,3,0.010999977588653564
CiteSeer,0.2,4,0.2,4,0.001999974250793457
CiteSeer,0.2,4,0.2,5,0.0040000081062316895
CiteSeer,0.2,4,0.2,6,0.013000011444091797
CiteSeer,0.2,4,0.2,7,0.023000001907348633
CiteSeer,0.2,4,0.2,8,-0.0020000338554382324
CiteSeer,0.2,4,0.2,9,0.01699995994567871
CiteSeer,0.2,4,0.2,10,0.015999972820281982
CiteSeer,0.2,4,0.3,0,0.030999958515167236
CiteSeer,0.2,4,0.3,1,0.0059999823570251465
CiteSeer,0.2,4,0.3,2,0.009999990463256836
CiteSeer,0.2,4,0.3,3,0.01699995994567871
CiteSeer,0.2,4,0.3,4,0.001999974250793457
CiteSeer,0.2,4,0.3,5,-0.006000041961669922
CiteSeer,0.2,4,0.3,6,-0.0009999871253967285
CiteSeer,0.2,4,0.3,7,0.006999969482421875
CiteSeer,0.2,4,0.3,8,0.009000003337860107
CiteSeer,0.2,4,0.3,9,0.013999998569488525
CiteSeer,0.2,4,0.3,10,0.013999998569488525
CiteSeer,0.2,4,0.4,0,0.007999956607818604
CiteSeer,0.2,4,0.4,1,0.0209999680519104
CiteSeer,0.2,4,0.4,2,0.0209999680519104
CiteSeer,0.2,4,0.4,3,-0.0009999871253967285
CiteSeer,0.2,4,0.4,4,-0.0009999871253967285
CiteSeer,0.2,4,0.4,5,0.013999998569488525
CiteSeer,0.2,4,0.4,6,0.013999998569488525
CiteSeer,0.2,4,0.4,7,0.013999998569488525
CiteSeer,0.2,4,0.4,8,0.013999998569488525
CiteSeer,0.2,4,0.4,9,0.013999998569488525
CiteSeer,0.2,4,0.4,10,0.013999998569488525
CiteSeer,0.2,4,0.5,0,0.015999972820281982
CiteSeer,0.2,4,0.5,1,0.0059999823570251465
CiteSeer,0.2,4,0.5,2,-0.0009999871253967285
CiteSeer,0.2,4,0.5,3,0.009000003337860107
CiteSeer,0.2,4,0.5,4,0.009999990463256836
CiteSeer,0.2,4,0.5,5,0.0009999871253967285
CiteSeer,0.2,4,0.5,6,0.0009999871253967285
CiteSeer,0.2,4,0.5,7,0.0009999871253967285
CiteSeer,0.2,4,0.5,8,0.0009999871253967285
CiteSeer,0.2,4,0.5,9,0.0009999871253967285
CiteSeer,0.2,4,0.5,10,0.0009999871253967285
CiteSeer,0.2,4,0.6,0,0.02799999713897705
CiteSeer,0.2,4,0.6,1,0.018999993801116943
CiteSeer,0.2,4,0.6,2,-0.0009999871253967285
CiteSeer,0.2,4,0.6,3,-0.0020000338554382324
CiteSeer,0.2,4,0.6,4,0.0009999871253967285
CiteSeer,0.2,4,0.6,5,0.0009999871253967285
CiteSeer,0.2,4,0.6,6,0.0009999871253967285
CiteSeer,0.2,4,0.6,7,0.0009999871253967285
